model         cs_top1  cs_top2  cs_top3  cs_top4  cs_top5  cs_top6  cs_top7  cs_top8  cs_top9  cs_top10  cs_top15  cs_top20  cs_top25  cs_top30  cs_top35  cs_top40  cs_top45  cs_top50
C1903TS211_5  [0]      [0.564]  [0.427]  [0.420]  [0.532]  [0.589]  0.620    0.649    0.608    0.574     0.484     0.439     0.412     0.394     0.385     0.378     0.372     0.367
C1903TS211_4  [0]      [0.564]  0.420    0.410    0.446    0.476    0.490    0.504    0.480    0.460     0.407     0.380     0.363     0.352     0.348     0.344     0.341     0.338
C1903TS210_2  [0]      0        0.284    0.290    0.290    0.291    0.291    0.291    0.303    0.310     0.337     0.346     0.348     0.348     0.353     0.358     0.361     0.363
C1903TS211_3  [0]      0        0        0.365    0.376    0.384    0.387    0.390    0.383    0.376     0.358     0.349     0.344     0.339     0.341     0.341     0.341     0.340
C1903TS273_1  [0]      0        0        0        0.530    [0.589]  [0.623]  [0.653]  [0.612]  [0.578]   0.486     0.441     0.414     0.396     0.388     0.381     0.375     0.370
C1903TS273_3  [0]      0        0        0        0        0.588    0.616    0.651    0.610    0.577     0.486     0.442     0.415     0.398     0.389     0.382     0.376     0.371
C1903TS152_4  [0]      0        0        0        0        0        0.597    0.620    0.583    0.552     0.469     0.429     0.405     0.388     0.381     0.375     0.370     0.365
C1903TS273_2  [0]      0        0        0        0        0        0        0.651    0.610    0.577     [0.487]   0.443     0.416     0.398     0.390     0.382     0.377     0.371
C1903TS131_3  [0]      0        0        0        0        0        0        0        0.331    0.338     0.442     0.448     0.436     0.425     0.426     0.426     0.426     0.425
C1903TS210_5  [0]      0        0        0        0        0        0        0        0        0.324     0.393     0.394     0.388     0.380     0.384     0.385     0.385     0.384
C1903TS087_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.414     0.418
C1903TS087_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.406     0.415     0.419
C1903TS131_1  [0]      0        0        0        0        0        0        0        0        0         0.451     0.457     0.443     0.431     0.433     0.432     0.431     0.431
C1903TS131_2  [0]      0        0        0        0        0        0        0        0        0         0.452     0.459     0.444     0.432     0.433     0.432     0.432     0.430
C1903TS131_4  [0]      0        0        0        0        0        0        0        0        0         0.449     0.454     0.442     0.430     0.431     0.431     0.430     0.429
C1903TS131_5  [0]      0        0        0        0        0        0        0        0        0         0         [0.460]   [0.445]   [0.433]   [0.434]   0.433     0.432     0.431
C1903TS152_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.429     0.433     0.436
C1903TS152_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.387     0.391
C1903TS156_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0.417     0.409     0.428     0.429     0.429     0.429
C1903TS156_2  [0]      0        0        0        0        0        0        0        0        0         0         0.373     0.418     0.411     0.429     0.432     0.433     0.433
C1903TS156_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0.409     0.402     0.420     0.422     0.422     0.422
C1903TS156_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0.408     0.403     0.422     0.425     0.426     0.427
C1903TS156_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.424     0.425     0.426     0.425
C1903TS196_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.377     0.390     0.398     0.403     0.408
C1903TS210_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.391     0.399     0.402
C1903TS210_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.404     0.409
C1903TS210_4  [0]      0        0        0        0        0        0        0        0        0         0         0.412     0.404     0.394     0.400     0.399     0.398     0.397
C1903TS211_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.436
C1903TS213_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.405     0.409
C1903TS215_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0.349     0.348     0.354     0.362     0.368     0.372
C1903TS215_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0.361     0.366     0.368
C1903TS215_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.367
C1903TS230_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.315     0.320     0.322     0.324     0.325
C1903TS230_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.333     0.339     0.341     0.342     0.343
C1903TS230_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.333     0.340     0.342     0.343     0.344
C1903TS230_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0.327     0.330     0.335     0.337     0.338     0.339
C1903TS278_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.425
C1903TS299_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.425
C1903TS309_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0         0.397
C1903TS359_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.366     0.378     0.385     0.390     0.394
C1903TS405_1  [0]      0        0        0        0        0        0        0        0        0         0         0.412     0.404     0.394     0.400     0.399     0.398     0.397
C1903TS405_2  [0]      0        0        0        0        0        0        0        0        0         0         0.351     0.351     0.348     0.356     0.359     0.360     0.361
C1903TS405_3  [0]      0        0        0        0        0        0        0        0        0         0.393     0.394     0.388     0.380     0.384     0.385     0.385     0.384
C1903TS405_4  [0]      0        0        0        0        0        0        0        0        0         0.345     0.398     0.393     0.384     0.391     0.391     0.391     0.390
C1903TS405_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.418     0.424     0.426     0.429
C1903TS414_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         0         0.419     0.421
C1903TS414_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.424     0.433     0.438     0.440
C1903TS414_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.427     0.437     0.441     0.444
C1903TS414_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.432     0.442     0.446     0.450
C1903TS414_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0         [0.445]   [0.450]   [0.453]
