model         cs_top1  cs_top2  cs_top3  cs_top4  cs_top5  cs_top6  cs_top7  cs_top8  cs_top9  cs_top10  cs_top15  cs_top20  cs_top25  cs_top30  cs_top35  cs_top40  cs_top45  cs_top50
C1902TS156_3  [0]      [0.872]  [0.869]  [0.870]  [0.869]  [0.769]  [0.764]  [0.711]  [0.670]  [0.655]   0.569     0.540     0.517     0.510     0.510     0.514     0.510     0.502
C1902TS156_1  [0]      [0.872]  0.862    0.857    0.856    0.758    0.753    0.701    0.661    0.647     0.563     0.535     0.513     0.505     0.505     0.509     0.506     0.498
C1902TS156_4  [0]      0        0.859    0.862    0.863    0.764    0.761    0.708    0.667    0.653     0.567     0.538     0.515     0.507     0.507     0.511     0.508     0.499
C1902TS156_5  [0]      0        0        0.862    0.861    0.763    0.759    0.706    0.666    0.651     0.566     0.537     0.515     0.507     0.507     0.511     0.507     0.499
C1902TS156_2  [0]      0        0        0        0.861    0.764    0.760    0.707    0.667    0.653     [0.570]   [0.542]   [0.519]   [0.511]   0.511     0.515     0.512     0.503
C1902TS210_1  [0]      0        0        0        0        0.369    0.367    0.365    0.359    0.359     0.342     0.339     0.337     0.339     0.341     0.344     0.344     0.342
C1902TS401_1  [0]      0        0        0        0        0        0.676    0.632    0.600    0.592     0.525     0.504     0.486     0.481     0.483     0.489     0.487     0.480
C1902TS210_3  [0]      0        0        0        0        0        0        0.380    0.373    0.374     0.357     0.353     0.350     0.350     0.352     0.355     0.356     0.354
C1902TS215_5  [0]      0        0        0        0        0        0        0        0.366    0.367     0.360     0.361     0.358     0.355     0.359     0.360     0.360     0.357
C1902TS213_3  [0]      0        0        0        0        0        0        0        0        0.480     0.493     0.515     0.501     0.507     0.521     0.528     0.529     0.517
C1902TS213_1  [0]      0        0        0        0        0        0        0        0        0         0.495     0.517     0.503     0.510     0.524     0.531     0.532     0.519
C1902TS213_4  [0]      0        0        0        0        0        0        0        0        0         0.492     0.513     0.500     0.506     0.520     0.527     0.528     0.516
C1902TS215_4  [0]      0        0        0        0        0        0        0        0        0         0.360     0.359     0.356     0.353     0.358     0.359     0.358     0.356
C1902TS230_2  [0]      0        0        0        0        0        0        0        0        0         0.296     0.294     0.293     0.292     0.293     0.294     0.295     0.295
C1902TS230_1  [0]      0        0        0        0        0        0        0        0        0         0.294     0.293     0.291     0.290     0.290     0.291     0.291     0.291
C1902TS213_2  [0]      0        0        0        0        0        0        0        0        0         0         0.514     0.500     0.506     0.521     0.528     0.529     0.517
C1902TS213_5  [0]      0        0        0        0        0        0        0        0        0         0         0.513     0.499     0.506     0.520     0.527     0.528     0.516
C1902TS413_2  [0]      0        0        0        0        0        0        0        0        0         0         0.471     0.475     0.487     0.505     0.519     0.524     0.513
C1902TS215_3  [0]      0        0        0        0        0        0        0        0        0         0         0.354     0.351     0.349     0.352     0.353     0.352     0.350
C1902TS230_3  [0]      0        0        0        0        0        0        0        0        0         0         0.288     0.287     0.287     0.288     0.290     0.290     0.291
C1902TS152_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0.481     0.494     0.515     0.526     0.529     0.518
C1902TS152_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0.480     0.491     0.506     0.518     0.523     0.512
C1902TS215_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0.347     0.345     0.349     0.351     0.350     0.347
C1902TS405_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0.332     0.335     0.337     0.339     0.339     0.337
C1902TS230_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0.290     0.291     0.292     0.293     0.293     0.293
C1902TS438_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.503     0.526     0.544     0.550     0.537
C1902TS152_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.497     0.516     0.526     0.529     0.517
C1902TS152_5  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.490     0.506     0.522     0.526     0.515
C1902TS210_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.358     0.357     0.358     0.357     0.354
C1902TS405_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0.358     0.357     0.358     0.357     0.354
C1902TS413_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         [0.529]   0.539     0.541     0.528
C1902TS438_4  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.522     0.538     0.543     0.530
C1902TS413_1  [0]      0        0        0        0        0        0        0        0        0         0         0         0         0         0.518     0.531     0.535     0.523
