model         cs_top1  cs_top2  cs_top3  cs_top4  cs_top5  cs_top6  cs_top7  cs_top8  cs_top9  cs_top10  cs_top15  cs_top20  cs_top25  cs_top30  cs_top35  cs_top40  cs_top45  cs_top50
C1901TS156_1  [0]      [0.615]  0.690    0.733    0.746    0.665    0.685    0.636    0.600    0.573     0.520     0.478     0.460     0.445     0.439     0.434     0.431     0.425
C1901TS401_1  [0]      [0.615]  0.619    0.624    0.626    0.563    0.574    0.536    0.508    0.487     0.449     0.416     0.402     0.390     0.385     0.381     0.379     0.373
C1901TS156_5  [0]      0        [0.694]  0.731    0.744    0.663    0.685    0.636    0.599    0.571     0.518     0.474     0.456     0.441     0.434     0.428     0.426     0.419
C1901TS156_2  [0]      0        0        [0.752]  [0.766]  [0.682]  [0.705]  [0.654]  [0.617]  [0.588]   [0.533]   [0.489]   [0.470]   [0.455]   0.448     0.443     0.440     0.433
C1901TS156_4  [0]      0        0        0        0.752    0.669    0.690    0.640    0.603    0.575     0.521     0.478     0.459     0.444     0.437     0.431     0.428     0.422
C1901TS215_4  [0]      0        0        0        0        0.335    0.336    0.350    0.363    0.375     0.373     0.377     0.365     0.370     0.372     0.370     0.367     0.362
C1901TS156_3  [0]      0        0        0        0        0        0.692    0.642    0.605    0.576     0.522     0.478     0.459     0.444     0.437     0.431     0.428     0.422
C1901TS215_1  [0]      0        0        0        0        0        0        0.352    0.369    0.376     0.373     0.372     0.361     0.364     0.366     0.364     0.362     0.357
C1901TS215_5  [0]      0        0        0        0        0        0        0        0.374    0.383     0.380     0.381     0.368     0.371     0.374     0.372     0.370     0.364
C1901TS215_2  [0]      0        0        0        0        0        0        0        0        0.380     0.380     0.381     0.370     0.374     0.376     0.374     0.371     0.366
C1901TS131_5  [0]      0        0        0        0        0        0        0        0        0         0.467     0.446     0.464     [0.455]   0.454     0.452     0.455     [0.449]
C1901TS131_4  [0]      0        0        0        0        0        0        0        0        0         0.463     0.442     0.459     0.450     0.450     0.448     0.450     0.445
C1901TS131_1  [0]      0        0        0        0        0        0        0        0        0         0.460     0.439     0.449     0.442     0.443     0.442     0.446     0.441
C1901TS215_3  [0]      0        0        0        0        0        0        0        0        0         0.383     0.384     0.371     0.374     0.376     0.374     0.372     0.366
C1901TS405_5  [0]      0        0        0        0        0        0        0        0        0         0.325     0.347     0.344     0.338     0.336     0.334     0.334     0.332
C1901TS213_5  [0]      0        0        0        0        0        0        0        0        0         0         0.433     0.415     0.449     0.463     0.461     0.452     0.441
C1901TS213_2  [0]      0        0        0        0        0        0        0        0        0         0         0.432     0.415     0.448     0.462     0.460     0.451     0.440
C1901TS213_4  [0]      0        0        0        0        0        0        0        0        0         0         0.431     0.413     0.446     0.459     0.457     0.449     0.438
C1901TS405_2  [0]      0        0        0        0        0        0        0        0        0         0         0.365     0.357     0.349     0.345     0.342     0.341     0.337
C1901TS210_4  [0]      0        0        0        0        0        0        0        0        0         0         0.365     0.357     0.349     0.345     0.342     0.341     0.337
C1901TS131_3  [0]      0        0        0        0        0        0        0        0        0         0         0         0.463     [0.455]   0.454     0.453     0.455     [0.449]
C1901TS131_2  [0]      0        0        0        0        0        0        0        0        0         0         0         0.460     0.451     0.451     0.449     0.451     0.445
